"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B07B7/00","Selective separation of solid materials carried by, or dispersed in, gas currents  (sieves or filters for separating dispersed particles from gases or vapours B01D)","B01D","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A1-1591172"
"B07B7/01","using gravity","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-B1-6883667"
"B07B7/02","by reversal of direction of flow","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4418871"
"B07B7/04","by impingement against baffle separators","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A1-94/16995"
"B07B7/06","by impingement against sieves","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A1-95/32811"
"B07B7/08","using centrifugal force  (centrifuges B04B; cyclones B04C)","B04B|B04C","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4159942"
"B07B7/083","generated by rotating vanes, discs, drums, or brushes","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A1-19945646"
"B07B7/086","generated by the winding course of the gas stream","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A1-2006/126577"
"B07B7/10","having air recirculating within the apparatus","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A2-0073567"
"B07B7/12","with pulsating air currents","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3421619"
"B07B9/00","Combinations of apparatus for screening or sifting or for separating solids from solids using gas currents; General arrangement of plant, e.g. flow sheets","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A1-2002/0175113"
"B07B9/02","Combinations of similar or different apparatus for separating solids from solids using gas currents","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A1-2206557"
"B07B11/04","Control arrangements","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-B1-6883668"
"B07B11/06","Feeding or discharging arrangements","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-2553009"
"B07B11/08","Cleaning arrangements","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4913807"
"B07B13/003","{Separation of articles by differences in their geometrical form or by difference in their physical properties, e.g. elasticity, compressibility, hardness}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A1-03/013789"
"B07B13/006","{Sorting molded pieces and runners}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A1-2324379"
"B07B13/02","Apparatus for grading using pockets for taking out particles from aggregates","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-748864"
"B07B13/04","according to size","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-4410871"
"B07B13/05","using material mover cooperating with retainer, deflector or discharger  (B07B13/065 - B07B13/075 take precedence)","B07B13/065|B07B13/075","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-1028638"
"B07B13/065","Apparatus for grading or sorting using divergent conveyor belts or cables","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-594867"
"B07B13/07","Apparatus in which aggregates or articles are moved along or past openings which increase in size in the direction of movement","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-2545385"
"B07B13/075","Apparatus comprising moving article - receiving openings, the size of which varies as they move","","","","","","","This place covers: Illustrative example of subject matter classified in this group: AU-B-592500"
"B07B13/08","according to weight  (B07B13/10 takes precedence)","B07B13/10","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5301816"
"B07B13/10","using momentum effects","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A1-2006/089326"
"B07B13/11","involving travel of particles over surfaces which separate by centrifugal force or by relative friction between particles and such surfaces, e.g. helical sorters","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-B1-6382427"
"B07B13/113","{shaking tables  (for wet separating B03B5/04; tables with water impulse B03B5/70; pneumatic tables B03B4/02; moving screens B07B1/28)}","B03B5/04|B03B5/70|B03B4/02|B07B1/28","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A1-2002117428"
"B07B13/116","{stratification of dry granular material on a continuously travelling surface, e.g. belt conveyor  (vanner for wet separation B03B5/08)}","B03B5/08","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3419143"
"B07B13/16","Feed or discharge arrangements","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-03/068406"
"B07B13/18","Control","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5024334"
"B07B15/00","Combinations of apparatus for separating solids from solids by dry methods applicable to bulk material, e.g. loose articles fit to be handled like bulk material  (using wet methods B03B7/00; using gas currents B07B9/00)","B03B7/00|B07B9/00","","","","","","This place covers: Illustrative example of subject matter classified in this group: BE-A-898799"
